time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
24/01/2020 16:33,User 6,User 6,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '11188' has viewed the attempt with id '486219' belonging to the user with id '11188' for the quiz with course module id '54216'.;
24/01/2020 16:33,User 6,User 6,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '11188' has viewed the attempt with id '486219' belonging to the user with id '11188' for the quiz with course module id '54216'.;
24/01/2020 16:32,User 6,User 6,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '11188' has viewed the attempt with id '486219' belonging to the user with id '11188' for the quiz with course module id '54216'.;
24/01/2020 16:30,User 6,User 6,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato tentativo quiz,The user with id '11188' has viewed the attempt with id '486219' belonging to the user with id '11188' for the quiz with course module id '54216'.;
24/01/2020 16:30,User 6,User 6,Quiz: Quiz modello relazionale - definizioni,Quiz,Avviato tentativo quiz,The user with id '11188' has started the attempt with id '486219' for the quiz with course module id '54216'.;
24/01/2020 16:30,User 6,/,Quiz: Quiz modello relazionale - definizioni,Quiz,Visualizzato modulo corso,The user with id '11188' viewed the 'quiz' activity with course module id '54216'.;
24/01/2020 16:21,User 12,/,Quiz: Quiz algebra relazionale,Quiz,Visualizzato modulo corso,The user with id '16143' viewed the 'quiz' activity with course module id '54252'.;
24/01/2020 16:19,User 44,/,File: Risultati interrogazioni quarta esercitazione,Risorsa,Visualizzato modulo corso,The user with id '53006' viewed the 'resource' activity with course module id '54267'.;
24/01/2020 16:18,User 44,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53006' viewed the course with id '1750'.;
24/01/2020 16:18,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Effettuata revisione tentativo quiz,The user with id '16143' has had their attempt with id '486197' reviewed by the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:18,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Inviato tentativo quiz,The user with id '16143' has submitted the attempt with id '486197' for the quiz with course module id '54252'.;
24/01/2020 16:18,/,User 12,Corso: BASI DI DATI - 25880,Sistema,Valutato utente,The user with id '-1' updated the grade with id '367360' for the user with id '16143' for the grade item with id '5779'.;
24/01/2020 16:18,User 12,User 12,Corso: BASI DI DATI - 25880,Sistema,Valutato utente,The user with id '16143' updated the grade with id '367388' for the user with id '16143' for the grade item with id '5808'.;
24/01/2020 16:18,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato riepilogo del quiz,The user with id '16143' has viewed the summary for the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:17,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:16,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:15,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:14,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:13,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:12,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:11,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:10,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:09,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:08,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:08,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
24/01/2020 16:08,User 163,/,Compito: Consegna terza esercitazione laboratorio,Compito,Visualizzato stato consegna,The user with id '36980' has viewed the submission status page for the assignment with course module id '72275'.;
24/01/2020 16:08,User 163,/,Compito: Consegna terza esercitazione laboratorio,Compito,Visualizzato modulo corso,The user with id '36980' viewed the 'assign' activity with course module id '72275'.;
24/01/2020 16:07,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
24/01/2020 16:07,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:06,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:05,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:04,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:04,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:03,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:02,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:01,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:00,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:00,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Visualizzato tentativo quiz,The user with id '16143' has viewed the attempt with id '486197' belonging to the user with id '16143' for the quiz with course module id '54252'.;
24/01/2020 16:00,User 12,User 12,Quiz: Quiz algebra relazionale,Quiz,Avviato tentativo quiz,The user with id '16143' has started the attempt with id '486197' for the quiz with course module id '54252'.;
24/01/2020 16:00,User 12,/,Quiz: Quiz algebra relazionale,Quiz,Visualizzato modulo corso,The user with id '16143' viewed the 'quiz' activity with course module id '54252'.;
24/01/2020 15:48,User 153,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11254' viewed the course with id '1750'.;
24/01/2020 15:45,User 79,/,File: Progettazione logica di basi di dati,Risorsa,Visualizzato modulo corso,The user with id '11543' viewed the 'resource' activity with course module id '54226'.;
24/01/2020 15:45,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Effettuata revisione tentativo quiz,The user with id '53353' has had their attempt with id '134632' reviewed by the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:45,User 130,/,Quiz: Quiz normalizzazione,Quiz,Visualizzato modulo corso,The user with id '53353' viewed the 'quiz' activity with course module id '54232'.;
24/01/2020 15:45,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato riepilogo del quiz,The user with id '53353' has viewed the summary for the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:42,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:41,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:35,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:32,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:32,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:31,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:30,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:30,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:30,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:30,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:29,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
24/01/2020 15:26,User 130,User 130,Quiz: Quiz normalizzazione,Quiz,Visualizzato tentativo quiz,The user with id '53353' has viewed the attempt with id '486182' belonging to the user with id '53353' for the quiz with course module id '54232'.;
